Time               	Data
19:32:54.149       	00 00 00 00 32 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 62 28 82 02 78 21 83 02 3f 00 a5 06 80 01 71 87 01 01 8a 01 05 ab 0b 80 01 87 a4 06 83 01 0a 95 01 08 c6 06 90 01 00 83 01 01
19:32:54.149       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 90 00
19:32:54.149       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 a4 00 04 02
19:32:54.150       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 a4
19:32:54.150       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 2f e2
19:32:54.153       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 6a 82
19:32:54.154       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 a4 00 04 02
19:32:54.154       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 a4
19:32:54.155       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 3f 00
19:32:54.157       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 61 2a
19:32:54.158       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 c0 00 00 2a
19:32:54.158       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 c0
19:32:54.160       	00 00 00 00 32 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 62 28 82 02 78 21 83 02 3f 00 a5 06 80 01 71 87 01 01 8a 01 05 ab 0b 80 01 87 a4 06 83 01 0a 95 01 08 c6 06 90 01 00 83 01 01
19:32:54.160       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 90 00
19:32:54.161       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 b0 82 00 0a
19:32:54.163       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 6a 82
19:32:54.164       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 b0 82 00 0a
19:32:54.167       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 6a 82
19:32:54.168       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 a4 08 04 02
19:32:54.168       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 a4
19:32:54.169       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 2f 05
19:32:54.171       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 6a 82
19:32:54.172       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 a4 00 04 02
19:32:54.172       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 a4
19:32:54.173       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 3f 00
19:32:54.175       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 61 2a
19:32:54.176       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 c0 00 00 2a
19:32:54.176       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 c0
19:32:54.178       	00 00 00 00 32 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 62 28 82 02 78 21 83 02 3f 00 a5 06 80 01 71 87 01 01 8a 01 05 ab 0b 80 01 87 a4 06 83 01 0a 95 01 08 c6 06 90 01 00 83 01 01
19:32:54.178       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 90 00
19:32:54.179       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 a4 00 04 02
19:32:54.179       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 a4
19:32:54.180       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 2f 05
19:32:54.182       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 6a 82
19:32:54.183       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 80 10 00 00 1e
19:32:54.184       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 10
19:32:54.184       	00 00 49 5f 26 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 ff ff ff ff 5f dd 00 df ff 03 02 1f e2 00 00 00 c3 c9 00 00 00 00 40 00 50 00 00 00 00 08
19:32:54.207       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 91 0f
19:32:54.208       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 a4 08 04 02
19:32:54.208       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 a4
19:32:54.209       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 2f 00
19:32:54.210       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 6a 82
19:32:54.210       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 a4 00 04 02
19:32:54.211       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 a4
19:32:54.211       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 3f 00
19:32:54.212       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 61 2a
19:32:54.212       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 c0 00 00 2a
19:32:54.213       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 c0
19:32:54.215       	00 00 00 00 32 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 62 28 82 02 78 21 83 02 3f 00 a5 06 80 01 71 87 01 01 8a 01 05 ab 0b 80 01 87 a4 06 83 01 0a 95 01 08 c6 06 90 01 00 83 01 01
19:32:54.215       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 91 0f
19:32:54.216       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 00 a4 00 04 02
19:32:54.216       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 a4
19:32:54.217       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 2f 00
19:32:54.217       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 6a 82
19:32:54.218       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 80 12 00 00 0f
19:32:54.219       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 12
19:32:54.220       	00 00 49 5f 17 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 d0 0d 81 03 01 03 00 82 02 81 82 84 02 01 1e
19:32:54.220       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 90 00
19:32:54.222       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 80 14 00 00 10
19:32:54.222       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 14
19:32:54.223       	00 00 49 5f 18 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 81 03 01 03 00 02 02 82 81 83 01 00 84 02 01 1e
19:32:54.234       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 90 00
19:32:54.235       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 80 7c 00 00 00
19:32:54.236       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 01 00 90 00
19:32:54.236       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 00 00 00 70 00 00 01
19:32:54.237       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 70
19:32:54.237       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 01
19:32:54.237       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:32:54.238       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 00 00 01 a4 04 00 10
19:32:54.238       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 a4
19:32:54.239       	00 00 49 5f 18 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 00 00 a0 00 00 05 59 10 10 ff ff ff ff 89 00 00 01 00
19:32:54.242       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 61 25
19:32:54.242       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 00 00 01 c0 00 00 25
19:32:54.243       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 c0
19:32:54.244       	00 00 00 00 2d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 6f 23 84 10 a0 00 00 05 59 10 10 ff ff ff ff 89 00 00 01 00 a5 04 9f 65 01 ff e0 09 82 03 02 03 00 03 02 05 20
19:32:54.244       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:32:55.258       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 00 00 81 e2 91 00 17
19:32:55.258       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 e2
19:32:55.259       	00 00 49 5f 1f 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 00 00 bf 31 14 a0 0c 5a 0a 98 58 22 54 82 00 02 66 21 16 81 01 00 82 01 01
19:32:55.261       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 61 06
19:32:55.261       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 00 00 01 c0 00 00 06
19:32:55.262       	00 00 49 5f 09 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 c0
19:32:55.262       	00 00 49 5f 0e 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 bf 31 03 80 01 05
19:32:55.262       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:32:55.268       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 00 00 00 70 80 01 00
19:32:55.268       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:32:56.288       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 00 00 80 7c 00 01 00
19:32:56.289       	00 00 49 5f 0a 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:32:56.290       	00 00 49 5f 0d 00 00 00 65 00 00 00 65 00 00 00 ff ff 00 00 00 01 01 00 80 7c 01 01 00
19:33:08.608       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 01 00 80 7c 00 00 00
19:33:09.890       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 01 00 80 7c 00 02 00
19:33:11.171       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 01 00 80 7c 00 02 00
19:33:12.557       	00 00 49 5f 1e 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 3b 9f 96 80 3f c7 83 80 31 e0 73 f6 21 13 67 56 07 58 e0 24 04 10
19:33:12.657       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 80 7c 04 00 09
19:33:12.731       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 7c
19:33:12.732       	00 00 49 5f 11 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 80 01 02 90 01 01 91 01 02
19:33:12.739       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 61 0a
19:33:12.740       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 00 c0 00 00 0a
19:33:12.740       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 c0
19:33:12.740       	00 00 49 5f 12 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 80 01 02 90 02 01 01 91 01 02
19:33:12.741       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:33:12.741       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 00 a4 00 04 02
19:33:12.742       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 a4
19:33:12.742       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 3f 00
19:33:12.748       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 61 2a
19:33:12.748       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 00 c0 00 00 2a
19:33:12.749       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 c0
19:33:12.751       	00 00 00 00 32 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 62 28 82 02 78 21 83 02 3f 00 a5 06 80 01 71 87 01 01 8a 01 05 ab 0b 80 01 87 a4 06 83 01 0a 95 01 08 c6 06 90 01 00 83 01 01
19:33:12.751       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:33:12.752       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 80 10 00 00 1e
19:33:12.752       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 10
19:33:12.753       	00 00 49 5f 26 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 00 00 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
19:33:12.776       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:33:12.777       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 80 7c 00 02 00
19:33:12.784       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:33:12.785       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 00 04 02
19:33:12.785       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:12.786       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 3f 00
19:33:12.808       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 28
19:33:12.809       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 28
19:33:12.809       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:12.811       	00 00 00 00 30 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 26 82 02 78 21 83 02 3f 00 a5 06 80 01 71 87 01 01 8a 01 05 8b 03 2f 06 0e c6 0c 90 01 60 83 01 01 83 01 02 83 01 0a
19:33:12.811       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:12.812       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 80 aa 00 00 08
19:33:12.813       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 aa
19:33:12.813       	00 00 49 5f 10 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 a9 06 82 01 01 83 01 07
19:33:12.818       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:12.819       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 08 04 02
19:33:12.819       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:12.820       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 2f e2
19:33:12.821       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 18
19:33:12.822       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 18
19:33:12.822       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:12.823       	00 00 49 5f 20 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 16 82 02 41 21 83 02 2f e2 8a 01 05 8b 03 2f 06 0b 80 02 00 0a 88 00
19:33:12.823       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:12.824       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 b0 00 00 0a
19:33:12.825       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 b0
19:33:12.825       	00 00 49 5f 12 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 98 58 22 54 82 00 02 66 42 76
19:33:12.825       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:12.826       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 80 10 00 00 1e
19:33:12.826       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 10
19:33:12.827       	00 00 49 5f 26 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 ff ff ff ff 5f dd 00 df ff 03 02 1f e2 00 00 00 c3 c9 00 00 00 00 40 00 50 00 00 00 00 08
19:33:12.885       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 91 10
19:33:12.885       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 04 04 10
19:33:12.886       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:12.886       	00 00 49 5f 18 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 a0 00 00 00 87 10 02 ff 33 ff 01 89 00 00 01 00
19:33:12.911       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 32
19:33:12.912       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 32
19:33:12.912       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:12.915       	00 00 00 00 3a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 30 82 02 78 21 83 02 7f f1 84 10 a0 00 00 00 87 10 02 ff 33 ff 01 89 00 00 01 00 8a 01 05 8b 03 2f 06 0e c6 0c 90 01 60 83 01 01 83 01 81 83 01 0a
19:33:12.915       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 91 10
19:33:12.916       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 08 04 04
19:33:12.916       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:12.917       	00 00 49 5f 0c 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff 6f e4
19:33:12.920       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 1c
19:33:12.921       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 1c
19:33:12.921       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:12.922       	00 00 49 5f 24 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 1a 82 05 42 21 00 50 01 83 02 6f e4 8a 01 05 8b 03 6f 06 05 80 02 00 50 88 01 c0
19:33:12.922       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 91 10
19:33:12.923       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 dc 01 04 50
19:33:12.924       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 dc
19:33:12.924       	00 00 00 00 58 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 a0 34 80 01 01 81 20 e7 e9 f9 bd 12 58 3d fd 17 71 a3 30 f0 6e c4 9a c6 a6 2e c5 94 65 cb c7 38 92 f5 da 92 cf 4c 55 82 04 00 00 00 04 83 04 00 00 00 04 84 01 22 ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff
19:33:12.964       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 91 10
19:33:12.965       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 80 12 00 00 10
19:33:12.966       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 12
19:33:12.966       	00 00 49 5f 18 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 d0 0e 81 03 01 05 00 82 02 81 82 99 03 03 09 0a
19:33:12.966       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:12.967       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 dc 01 04 50
19:33:12.968       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 dc
19:33:12.968       	00 00 00 00 58 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 a0 34 80 01 07 81 20 ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 82 04 ff ff ff ff 83 04 ff ff ff ff 84 01 ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff
19:33:13.007       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:13.008       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 80 f2 00 0c 00
19:33:13.039       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:13.039       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 80 14 00 00 0c
19:33:13.040       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 14
19:33:13.040       	00 00 49 5f 14 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 81 03 01 05 00 02 02 82 81 83 01 00
19:33:13.042       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 91 0f
19:33:13.042       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 80 12 00 00 0f
19:33:13.043       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 12
19:33:13.044       	00 00 49 5f 17 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 d0 0d 81 03 01 03 00 82 02 81 82 84 02 01 1e
19:33:13.044       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:13.046       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 80 14 00 00 10
19:33:13.046       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 14
19:33:13.047       	00 00 49 5f 18 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 81 03 01 03 00 02 02 82 81 83 01 00 84 02 01 1e
19:33:13.074       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 91 35
19:33:13.075       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 80 12 00 00 35
19:33:13.076       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 12
